artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,song_description
Sidhu Moose Wala;Stefflon Don,Moosetape,Invincible (feat. Stefflon Don),66,244444,False,1.1939431399271487,0.12172245876026155,0.7770310651689101,-0.2132963679066268,-0.11700551286789529,-0.504055708922138,-0.5386885853849644,-0.6443955933259913,-0.4734011560589481,pop,"A calm, slow-paced pop song with a sad mood."
Mankirt Aulakh,Judge,Judge,63,181394,False,0.5370418835015536,0.31653100240903354,0.4676462498301498,3.975582824589085,-0.2824086765266826,-0.5041145030885494,-0.21301942879697272,0.5243157077132052,1.9912599220438516,pop,"A calm, slow-paced pop song with a sad mood."
Neha Kakkar;Dhvani Bhanushali;Ikka;Tanishk Bagchi,"Dilbar (From ""Satyameva Jayate"")","Dilbar (From ""Satyameva Jayate"")",66,184432,False,0.9115908454986033,1.0758867541828194,0.9134307973812427,0.0042340485020463696,-0.48089247291722736,-0.5038664046280883,-0.559699498713222,0.7711722201439268,-0.6035625875447117,pop,"A high-energy, slow-paced pop song with a happy mood."
BTS,Love Yourself 轉 'Tear',FAKE LOVE,76,242333,False,-0.05647416397069469,0.3085796332805122,0.7444223828324341,-0.44974247269866297,-0.9389990896471012,-0.5041145030885494,0.4855934393675904,-0.49782453907025054,-1.4892741018476316,pop,"A calm, slow-paced pop song with a sad mood."
salem ilese;TOMORROW X TOGETHER;Alan Walker,PS5 (with TOMORROW X TOGETHER & Alan Walker),PS5 (with TOMORROW X TOGETHER & Alan Walker),76,152214,False,0.20282896356572408,0.0024519218324417142,0.5676594645572683,1.1949766322347404,-0.9076326351568985,-0.5040972847969575,-0.7708591776622102,0.2543163972421039,1.7956508410001515,pop,"A calm, slow-paced pop song with a sad mood."
Tanveer Evan;Yasser Desai;Rajat Nagpal,Main Royaan,Main Royaan,64,249353,False,0.18554208839662947,-0.6495603467063062,0.17536110937515137,-0.5585076809029996,0.37318931761178326,-0.5041145030885494,-0.6122267820338658,-0.8449665096759523,-1.4731623716047757,pop,"A calm, slow-paced pop song with a sad mood."
Aditya Rikhari,Kya Karein,Kya Karein,64,158812,False,0.5831402172858059,-1.222058923959841,-0.6993071442721536,-0.2624771577033703,0.8934574505748777,-0.5041145030885494,0.09163881446276169,-0.06582564231648794,-0.41842779903984567,pop,"A calm, slow-paced pop song with a sad mood."
Karthik,"Thooriga (From ""Navarasa"")","Thooriga - From ""Navarasa""",64,202135,False,0.5485664669476167,0.18533341178843168,-0.15112338084737081,-0.41001952709360084,-0.8201193249301583,-0.5011489511783501,1.1421844808756385,-0.42068187893565,-0.6403893995283823,pop,"A calm, slow-paced pop song with a sad mood."
Shankar Mahadevan,Kandukondain Kandukondain,Enna Solla Pogirai,63,360880,False,1.1478448061428965,-0.8085877292767325,-0.9627614375394143,0.7504579552257125,-0.8559065548854232,-0.5040851060053437,-0.6689562480201612,-0.5518244011644706,-1.3387978800556581,pop,"A calm, slow-paced pop song with a sad mood."
Vishal Chandrashekhar;Yazin Nizar,Sita Ramam (Telugu) (Extended Version) [Original Motion Picture Soundtrack],Eppudo Ninnu,64,171250,False,1.003787513067108,-0.7728065681983866,-0.2684351038871321,0.1829873037248257,0.7611349196478477,-0.5041145030885494,-0.45464493207193435,0.5590299047737755,-1.0726040760432565,pop,"A calm, slow-paced pop song with a sad mood."
Chitharth,Santhosh Subramaniyam (Original Motion Picture Soundtrack),Adada Adada,64,245629,False,1.7816968956763655,0.7657833581704878,0.7169833696468628,0.49509616205031354,-0.453826500682153,-0.5034361088607261,-0.5544467703811576,1.2108853829111492,-0.6383212271162559,pop,"A high-energy, slow-paced pop song with a happy mood."
G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),Yathe Yathe,64,344360,False,-0.6845639617811325,-0.13669703791668142,0.7263285408042676,-0.22275421209830826,1.4317695650280218,-0.5041145030885494,-0.6552991543567938,0.03831694886522253,0.5791318136156531,pop,"A calm, slow-paced pop song with a sad mood."
Harris Jayaraj;Sudha Ragunathan,Vaaranam Aayiram (Original Motion Picture Soundtrack),Annul Maelae,64,322506,False,1.1881808482041172,-0.8165390984052538,-0.5394450674518687,-0.49703169365707023,1.0738972654753731,-0.4822120608759663,-0.0869539488274274,0.22731646619499377,-0.20784114681800417,pop,"A calm, slow-paced pop song with a sad mood."
Raj Barman,Tu Mile Dil Khile - Raj Barman,Tu Mile Dil Khile,62,197716,False,0.41603375731789116,-1.0868856487749785,-1.1606006992759608,-0.3466519710093352,-0.21023275056648455,-0.5041145030885494,-0.5649522270452865,-0.22782522859914897,-1.074372029879429,pop,"A calm, slow-paced pop song with a sad mood."
Harris Jayaraj;Unnikrishnan;Chinmayi;Mega,Aadhavan (Original Motion Picture Soundtrack),Vaarayo Vaarayo,64,316680,False,0.8712548034373824,-1.1147154407248032,-0.29448228307053675,-0.5187847352979374,0.752112928902823,-0.11969110732197279,-0.32857945210238915,-0.1082541053905182,-0.6387215185508611,pop,"A calm, slow-paced pop song with a sad mood."
Yuvan Shankar Raja,Pudhupettai,Oru Naalil,63,384256,False,0.8366810530991932,-0.8721986823049032,-0.4829763736496787,-0.3655676593926981,-0.023778275169306192,-0.5040592624157124,-0.7698086319957974,1.149171254803469,-1.4054797615369607,pop,"A calm, slow-paced pop song with a happy mood."
Beach Weather,Chit Chat,"Sex, Drugs, Etc.",90,196784,False,0.02996021187477781,0.7856617809917911,0.6314849952280537,-0.4440677661836541,-0.9079333681817326,-0.4725853237382823,1.6201827590934976,-0.03496857826264773,0.7279067968105548,rock,"A high-energy, slow-paced rock song with a sad mood."
Arctic Monkeys,AM,I Wanna Be Yours,92,183956,False,-0.5923672942126278,-0.8920771051262064,-0.21594307866256104,-0.5585076809029996,-0.5380317476357175,-0.43304463160229156,-0.6101256907010401,0.019031283831572408,-1.8219829992435834,rock,"A calm, slow-paced rock song with a sad mood."
The Neighbourhood,I Love You.,Sweater Weather,93,240400,False,0.26045188079603954,0.6584398749354504,1.083433379074456,-0.48284492736954804,-0.7981658141172647,-0.44693556102915105,-0.5912158687056083,-0.2933964897135592,0.06355644584426426,rock,"A high-energy, slow-paced rock song with a sad mood."
OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",I Ain't Worried,96,148485,False,0.7905827193149408,0.6186830292928438,0.4636695812525308,-0.3513808931051759,-0.6986231828971582,-0.5017078188041284,-0.8349424633133957,1.3535993041601597,0.5953102590976104,rock,"A high-energy, slow-paced rock song with a happy mood."
Faridkot;Amar Jalal,Nasha (Equals Sessions) - Single,Nasha (Equals Sessions),70,287573,False,1.228516890265338,-0.721122668862998,0.14772326276069908,0.0042340485020463696,0.4213066015852487,-0.5036590098212965,-0.8013250019881837,1.2108853829111492,0.06202199534494491,rock,"A calm, slow-paced rock song with a happy mood."
Jaymes Young,Feel Something,Infinity,85,237720,False,0.6004270924549006,0.12569814332452223,0.26205248436724615,-0.38070021009938837,-0.5019437846556185,-0.503943612352112,0.47508798270346164,0.07688827893252279,-0.006160979016126869,rock,"A calm, slow-paced rock song with a sad mood."
PUBLIC,Make You Mine,Make You Mine,77,232906,False,0.22587813045785027,0.6266343984213651,0.756948888851934,-0.5537787588071589,-0.908534834231401,-0.5041145030885494,-0.3338321804344535,0.632315431901646,-0.6382545118771552,rock,"A high-energy, slow-paced rock song with a happy mood."
The Local Train,Aalas Ka Pedh,Choo Lo,67,233630,False,-0.3157772915071141,0.2131632037382563,0.37976187426476926,-0.5443209146154774,-0.8673344098291211,-0.4777863461515948,-0.35484309376271106,-0.4746817410298704,0.7942217444768024,rock,"A calm, slow-paced rock song with a sad mood."
Christina Perri,A Thousand Years,A Thousand Years,81,285120,False,-0.8401458383029842,-0.931833950768813,0.16184043621124658,-0.54810405229215,-0.017763614672623013,-0.5010100418840815,-0.5439413137170289,-1.2075370123085742,0.5630867986118983,rock,"A calm, slow-paced rock song with a sad mood."
Kate Bush,Hounds Of Love,Running Up That Hill (A Deal With God),90,298933,False,0.35841084008757573,-0.3752381117723207,-0.9671357729747949,-0.28044706166756506,1.218249117395769,-0.493970894158238,-0.8044766389874223,-1.0686802240662936,-0.4594243134673196,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons,Evolve,Thunder,85,187146,False,0.22011583873481871,0.7180751433993598,0.6811933524482915,-0.38637491661439727,-0.9268494754438013,-0.07123437676316056,-0.3495903654306467,-0.7176811204538617,1.5294236793681992,rock,"A high-energy, slow-paced rock song with a sad mood."
Imagine Dragons,Evolve,Believer,88,204346,False,1.2054677233732118,0.5510963917004126,0.7724578963046482,0.40997556432518045,-0.7599727199633266,-0.5041145030885494,-0.6962704353468959,0.7403151560900867,0.09344487296144628,rock,"A calm, slow-paced rock song with a happy mood."
Imagine Dragons,Bones,Bones,89,165264,False,1.1881808482041172,0.4000203782585074,0.9108459628057903,-0.3655676593926981,-0.8850776582943366,-0.5041145030885494,-0.7256857140064565,0.37388752045073426,-0.2694193125080913,rock,"A calm, slow-paced rock song with a sad mood."
Måneskin,Chosen,Beggin',86,211560,False,0.8482056365452563,0.6306100829856257,0.6861641881703153,-0.3239531449492997,-0.5650977198707917,-0.5041145030885494,0.7639880409670028,0.44331591457187475,0.39543140275145616,rock,"A high-energy, slow-paced rock song with a sad mood."
OneRepublic,Native,Counting Stars,83,257266,False,0.5600910503936798,0.25292004938086293,0.6535555058338393,-0.4393388440878134,-0.7503492631686335,-0.5041145030885494,-0.5019194870605138,0.011317017818112356,-0.00439302517995389,rock,"A calm, slow-paced rock song with a sad mood."
AJR,OK ORCHESTRA,World's Smallest Violin,80,180746,True,0.6522877179621844,0.22111457286677763,0.2483329777744605,-0.34286883333266266,-0.5831417013608413,-0.5041145030885494,2.350311997250447,0.8097435502112271,-0.20397166295015473,rock,"A calm, slow-paced rock song with a happy mood."
Imagine Dragons,Evolve,Whatever It Takes,81,201240,False,0.6061893841779321,0.05413582116783031,0.6438126678186727,-0.5064895378487516,-0.8381633064202078,-0.5041145030885494,-0.5071722153925782,0.3160305253497843,0.4268876379875077,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons,Night Visions,Demons,84,177506,False,-0.3561133335683349,0.27279847220216624,1.042672526153861,-0.49703169365707023,-0.3756359142252718,-0.5033068909125692,0.2912424910812083,-0.17768249951165865,-1.0744387451185298,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons,Origins (Deluxe),Bad Liar,81,260773,False,-1.0591129237781824,-0.01742650098886159,0.25171314606543654,-0.13574204553483896,-0.7298994174799107,-0.5041145030885494,0.8112625959555823,-1.5095505267355351,1.8601978348302266,rock,"A calm, slow-paced rock song with a sad mood."
Panic! At The Disco,Death of a Bachelor,House of Memories,85,208706,False,-0.35035104184530336,0.6981967205780566,0.6378476649522441,-0.48379071178871613,-0.9388487231346841,-0.5041145030885494,-0.866458833305782,0.12317387501328309,-0.40681934743629733,rock,"A high-energy, slow-paced rock song with a sad mood."
Imagine Dragons;JID;Arcane;League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,86,173381,False,0.9288777206676978,0.5630234453931945,0.7625162248606006,1.71515806277722,-0.23429139255321726,-0.5041145030885494,1.1579426658718317,0.3121733923430543,-1.505652693046891,rock,"A calm, slow-paced rock song with a sad mood."
The Yellow Diary;Shilpa Rao,Roz Roz,Roz Roz,63,218550,False,0.49670584144033275,-0.7767822527626472,0.07793272922348517,-0.46865816108202585,0.6949736541843331,-0.5039684868071322,-0.5491940420490933,-0.007968647215537769,-0.7381939400502323,rock,"A calm, slow-paced rock song with a sad mood."
Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,False,-0.5808427107665648,1.0281785394116914,0.7535687205609578,-0.377862856841884,-0.946321938801813,-0.5007548364364717,-0.5807104120414796,0.33531619038343446,0.2626013617016586,rock,"A high-energy, slow-paced rock song with a sad mood."
The Script;will.i.am,#3 Deluxe Version,Hall of Fame (feat. will.i.am),80,202533,False,-0.8401458383029842,0.9208350561766536,0.7786217325999577,-0.26720607979921107,-0.7503492631686335,-0.5041145030885494,-0.4756558454001919,0.5976012348410757,-1.246297201042326,rock,"A high-energy, slow-paced rock song with a sad mood."
The Local Train,Aalas Ka Pedh,Dil Mere,63,211290,False,0.5082304248863958,-0.6694387695276096,-0.3076052893766793,-0.54810405229215,1.5851434076934423,-0.3997710099519072,-0.2445357987893589,0.37774465345746433,-0.9735653035980404,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons;JID;Arcane;League of Legends,Mercury - Acts 1 & 2,Enemy (with JID) - from the series Arcane League of Legends,82,173381,False,0.9288777206676978,0.5630234453931945,0.7625162248606006,1.71515806277722,-0.23429139255321726,-0.5041145030885494,1.1579426658718317,0.3121733923430543,-1.505652693046891,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons,Mercury - Acts 1 & 2,Bones,84,165264,False,1.1824185564810856,0.43182585477259267,0.912436630236838,-0.37029658148853883,-0.8865813234185074,-0.5041145030885494,-0.7330395336713467,0.43560164855841466,-0.26975288870359526,rock,"A calm, slow-paced rock song with a sad mood."
Imagine Dragons;Arcane;League of Legends,Enemy (from the series Arcane League of Legends),Enemy - From the series Arcane League of Legends,80,173381,False,0.8943039703295086,0.4119474319512894,0.8142129163696481,1.6205796208604055,-0.20421809006980138,-0.5041145030885494,1.0791517408908657,0.17717373710750342,-1.5050522558949833,rock,"A calm, slow-paced rock song with a sad mood."
The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,False,0.12215687944328249,-0.47860591044309786,-0.23900775641275135,-0.48946541830372503,-0.7431316705726136,-0.02277764620434843,-0.4756558454001919,-0.5286816031240905,-1.2387583790239298,rock,"A calm, slow-paced rock song with a sad mood."
Arctic Monkeys,AM,Do I Wanna Know?,88,272394,False,-0.10833478947797857,-0.43487338023623057,0.13181658845022295,-0.4951401248187339,-0.38766523521863816,-0.5032648950794182,0.01810061781386024,-0.266396558666449,-1.238157941872022,rock,"A calm, slow-paced rock song with a sad mood."
Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,False,-0.23510520738467253,0.8930052642268289,0.48454709128503065,-0.2634229421225385,-0.938397623597433,-0.5038631741793844,-0.6253586028640268,-0.8719664407230625,0.6043835316153261,rock,"A high-energy, slow-paced rock song with a sad mood."
BØRNS,Dopamine,Electric Love,82,218106,False,0.254689589073008,0.6186830292928438,0.12565275215491353,-0.29652539679342355,-0.9306988581616785,-0.49968878836417785,0.24396793609262882,0.16945947109404338,-0.07027432379204616,rock,"A high-energy, slow-paced rock song with a sad mood."
Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,87,161123,False,0.7156729269155307,-0.04128060837442556,0.35411236193912665,-0.4525798259561674,-0.8017746104152746,-0.5040779990181952,-0.5754576837094152,1.2571709789919097,-1.0055219031273488,rock,"A calm, slow-paced rock song with a happy mood."
The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,False,0.04724708704387244,-0.2917487359228472,0.5467819545247684,-0.5168931664596013,-0.8014738773904405,-0.5027674059790145,0.38053887272630266,-0.40139621390199987,-0.9394071011784039,rock,"A calm, slow-paced rock song with a sad mood."
Twenty One Pilots,Heathens,Heathens,81,195920,False,0.951926887559824,-0.9755664809756801,-0.21653957894920392,-0.5301341483279552,-0.6941121875246458,-0.5039988530249491,-0.5702049553773508,0.2851734612959441,-1.071569989837193,rock,"A calm, slow-paced rock song with a sad mood."
Twenty One Pilots,Blurryface,Ride,82,214506,False,0.45060750765608043,0.2847255258949482,0.5774023025724349,-0.4289352154769637,-0.9219174538365209,-0.5041145030885494,-0.5281831287208357,0.35460185541708417,-1.5731017997778527,rock,"A calm, slow-paced rock song with a sad mood."
Twenty One Pilots,Blurryface,Stressed Out,85,202333,False,0.9634514710058871,-0.01742650098886159,0.5133779384727687,0.532927538817039,-0.8080900039367919,-0.5040405258132297,-0.8055271846538352,0.6708867619689463,1.595471766078043,rock,"A calm, slow-paced rock song with a happy mood."
Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,83,173346,True,1.0556481385743919,-0.13272135335242077,0.8452309312750764,-0.4346099219919726,-0.9420665665004097,-0.5041145030885494,-0.18675578713665078,1.8665979940552526,0.34556176152356866,rock,"A calm, slow-paced rock song with a happy mood."
Imagine Dragons,Night Visions,Radioactive,80,186813,False,-0.6845639617811325,0.5669991299574552,0.9092552953747427,-0.2076216613916179,-0.6282516550859651,-0.503765614628526,2.3870810955748976,-0.9182520368038228,0.4702525434030623,rock,"A calm, slow-paced rock song with a sad mood."
Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,84,354520,True,-0.6499902114429432,1.067935385054298,0.09801490554046124,-0.3769170724227158,-0.6865938619037918,-0.18236181217803654,-0.5124249437246425,0.5976012348410757,0.09901559542636752,rock,"A high-energy, slow-paced rock song with a sad mood."
Fall Out Boy,American Beauty/American Psycho,Centuries,80,228360,False,-1.0014900065478671,0.8611997877127436,1.071901040199361,-0.11115165063646715,-0.936232345818627,-0.5041145030885494,-0.585963140373544,0.33145905737670445,1.7977857286513788,rock,"A high-energy, slow-paced rock song with a sad mood."
